500 0
600 0
700 0
800 0
900 0
1000 0
1100 62
1200 0
1300 62
1400 0
1500 62
1600 0
1700 62
1800 0
1900 0
2000 62
2100 62
2200 0
2300 62
2400 62
2500 62
2600 0
2700 62
2800 62
2900 62
3000 62
3100 62
3200 62
3300 62
3400 124
3500 62
3600 62
3700 62
3800 124
3900 62
4000 125
4100 62
4200 124
4300 62
4400 124
4500 62
4600 124
4700 125
4800 125
4900 62
5000 124
5100 124
5200 125
5300 124
5400 124
5500 125
5600 124
5700 124
5800 125
5900 124
6000 187
6100 124
6200 125
6300 187
6400 124
6500 125
6600 187
6700 124
6800 187
6900 125
7000 187
7100 187
7200 124
7300 187
7400 187
7500 187
7600 124
7700 187
7800 187
7900 124
8000 187
8100 187
8200 187
8300 249
8400 187
8500 187
8600 187
8700 187
8800 249
8900 187
9000 187
9100 249
9200 187
9300 249
9400 187
9500 249
9600 249
9700 187
9800 249
9900 249
10000 187
10100 187
10200 249
10300 249
10400 250
10500 187
10600 249
10700 312
10800 249
10900 249
11000 249
11100 312
11200 249
11300 249
11400 312
11500 249
11600 312
11700 250
11800 312
11900 249
12000 312
12100 312
12200 249
12300 312
12400 312
12500 249
12600 312
12700 312
12800 312
12900 249
13000 312
13100 312
13200 374
13300 312
13400 312
13500 312
13600 374
13700 312
13800 312
13900 374
14000 374
14100 312
14200 374
14300 374
14400 312
14500 374
14600 374
14700 374
14800 374
14900 312
15000 374
15100 374
15200 374
15300 374
15400 374
15500 437
15600 374
15700 374
15800 437
15900 374
16000 437
16100 437
16200 312
16300 437
16400 374
16500 437
16600 437
16700 437
16800 374
16900 437
17000 437
17100 437
17200 437
17300 437
17400 437
17500 437
17600 437
17700 499
17800 374
17900 437
18000 499
18100 437
18200 499
18300 437
18400 499
18500 499
18600 437
18700 499
18800 499
18900 499
19000 499
19100 499
19200 499
19300 499
19400 499
19500 562
19600 499
19700 562
19800 499
19900 562
20000 562
