500 0
600 62
700 0
800 62
900 62
1000 62
1100 62
1200 62
1300 62
1400 62
1500 125
1600 62
1700 124
1800 124
1900 62
2000 125
2100 124
2200 124
2300 124
2400 124
2500 62
2600 187
2700 125
2800 187
2900 125
3000 187
3100 187
3200 124
3300 187
3400 124
3500 249
3600 187
3700 249
3800 187
3900 187
4000 249
4100 250
4200 249
4300 249
4400 249
4500 249
4600 250
4700 312
4800 249
4900 312
5000 250
5100 312
5200 312
5300 312
5400 312
5500 312
5600 312
5700 374
5800 312
5900 312
6000 312
6100 374
6200 374
6300 312
6400 374
6500 374
6600 374
6700 374
6800 437
6900 312
7000 374
7100 437
7200 437
7300 374
7400 437
7500 437
7600 437
7700 437
7800 437
7900 437
8000 437
8100 499
8200 437
8300 499
8400 499
8500 437
8600 499
8700 499
8800 499
8900 499
9000 499
9100 562
9200 499
9300 499
9400 562
9500 499
9600 562
9700 562
9800 562
9900 562
10000 499
10100 562
10200 624
10300 562
10400 562
10500 562
10600 624
10700 562
10800 624
10900 562
11000 624
11100 624
11200 624
11300 624
11400 624
11500 624
11600 624
11700 687
11800 624
11900 624
12000 687
12100 624
12200 687
12300 687
12400 687
12500 687
12600 687
12700 687
12800 687
12900 687
13000 749
13100 624
13200 687
13300 749
13400 749
13500 687
13600 749
13700 749
13800 749
13900 749
14000 749
14100 749
14200 812
14300 749
14400 749
14500 749
14600 749
14700 812
14800 812
14900 812
15000 749
15100 874
15200 687
15300 812
15400 812
15500 812
15600 749
15700 874
15800 812
15900 812
16000 812
16100 874
16200 812
16300 874
16400 874
16500 874
16600 874
16700 874
16800 874
16900 874
17000 874
17100 937
17200 874
17300 937
17400 874
17500 937
17600 937
17700 874
17800 937
17900 937
18000 937
18100 999
18200 874
18300 999
18400 937
18500 937
18600 999
18700 936
18800 999
18900 937
19000 999
19100 999
19200 999
19300 999
19400 999
19500 999
19600 1062
19700 999
19800 999
19900 1062
20000 999
