500 62
600 0
700 62
800 0
900 62
1000 62
1100 62
1200 0
1300 62
1400 124
1500 62
1600 62
1700 62
1800 124
1900 62
2000 125
2100 62
2200 124
2300 125
2400 124
2500 124
2600 124
2700 124
2800 125
2900 187
3000 124
3100 124
3200 187
3300 187
3400 124
3500 187
3600 187
3700 187
3800 187
3900 187
4000 187
4100 187
4200 249
4300 187
4400 249
4500 249
4600 187
4700 249
4800 249
4900 249
5000 249
5100 312
5200 249
5300 249
5400 312
5500 312
5600 249
5700 312
5800 312
5900 249
6000 312
6100 312
6200 312
6300 312
6400 374
6500 312
6600 374
6700 312
6800 374
6900 374
7000 374
7100 374
7200 374
7300 374
7400 374
7500 374
7600 437
7700 374
7800 437
7900 374
8000 437
8100 437
8200 437
8300 374
8400 499
8500 437
8600 437
8700 437
8800 437
8900 499
9000 437
9100 499
9200 499
9300 437
9400 499
9500 499
9600 437
9700 437
9800 499
9900 499
10000 562
10100 499
10200 562
10300 499
10400 562
10500 562
10600 499
10700 624
10800 562
10900 562
11000 562
11100 562
11200 562
11300 624
11400 562
11500 624
11600 562
11700 624
11800 624
11900 562
12000 562
12100 624
12200 624
12300 624
12400 624
12500 624
12600 687
12700 624
12800 624
12900 624
13000 687
13100 687
13200 687
13300 687
13400 687
13500 687
13600 687
13700 687
13800 749
13900 687
14000 687
14100 687
14200 687
14300 749
14400 749
14500 687
14600 749
14700 749
14800 749
14900 749
15000 749
15100 812
15200 749
15300 749
15400 749
15500 812
15600 749
15700 812
15800 812
15900 812
16000 812
16100 812
16200 812
16300 812
16400 812
16500 874
16600 812
16700 812
16800 812
16900 812
17000 812
17100 874
17200 874
17300 874
17400 874
17500 874
17600 874
17700 937
17800 874
17900 874
18000 874
18100 937
18200 937
18300 874
18400 937
18500 937
18600 937
18700 937
18800 937
18900 937
19000 937
19100 937
19200 874
19300 937
19400 999
19500 937
19600 999
19700 937
19800 999
19900 999
20000 999
